id,title,release_date,recent_reviews,all_reviews,price,developers,number_languages,compatible_os,tags
645260,Trophy Fishing 2,"13 Jul, 2017","['71', '827']","['71', '827']",[],['Overgroup'],10,1,"['FreetoPlay', 'Fishing', 'Simulation', 'Sports', 'Multiplayer', 'Casual']"
1420290,No More Heroes,"9 Jun, 2021","['73', '26', '30']","['76', '646']","['19,99']",['GRASSHOPPER MANUFACTURE INC.'],8,1,"['Action', 'Comedy', 'Assassin', ""Beat'emup"", 'HackandSlash', 'Blood', 'Violent', 'Motorbike', 'Cats', 'Combat', 'Gore', 'Singleplayer', '3D', 'ThirdPerson', 'SexualContent', 'Nudity', 'CultClassic', 'GreatSoundtrack', 'Anime', 'OpenWorld']"
1777750,Ninki Seiyuu: How to Make a Pop Voice Actress,"14 Oct, 2021","['97', '39']","['97', '39']","['33,99']",['MintCUBE'],4,1,"['MultipleEndings', 'DatingSim', 'ChooseYourOwnAdventure', 'VisualNovel', 'Comedy', 'Cute', 'Emotional', 'Atmospheric', 'Text-Based', 'Relaxing', 'Conversation', 'StoryRich', 'ChoicesMatter', 'Narration', 'Adventure', 'Colorful', 'Singleplayer', 'Anime', 'SexualContent', 'Heist']"
536430,The Revenge of Johnny Bonasera: Episode 1,"1 Nov, 2016","['81', '37']","['81', '37']","['3,29']",['Rafael García'],7,3,"['Adventure', 'Indie', 'Point&Click', 'Cartoony', '2D', 'Comedy']"
553640,ICEY,"17 Nov, 2016","['85', '109', '30']","['91', '20,016']","['11,99']",['FantaBlade Network'],6,2,"['Action', 'FemaleProtagonist', 'HackandSlash', 'Anime', 'SideScroller', 'Adventure', 'Indie', 'Singleplayer', 'RPG', '2D', 'Narration', 'Cyberpunk', 'GreatSoundtrack', 'CharacterActionGame', 'Spectaclefighter', 'Sci-fi', 'Platformer', 'Metroidvania', 'Funny', 'Lovecraftian']"
1216350,Time Hacker,"16 Oct, 2020","['81', '22']","['81', '22']","['12,49']",['Joy Way'],1,1,"['EarlyAccess', 'VR', 'BulletTime', 'First-Person', 'TimeManipulation', 'Indie', 'Action', 'Shooter', 'Adventure', 'Simulation', 'Casual', 'Puzzle', 'Singleplayer', 'FPS', 'Stealth', 'Stylized', 'Atmospheric', 'Logic', 'Difficult', 'Robots']"
60,Ricochet,"1 Nov, 2000","['84', '57', '30']","['79', '2,945']","['3,99']",['Valve'],9,3,"['Action', 'FPS', 'Multiplayer', 'Classic', 'First-Person', 'Sci-fi', 'Shooter', 'Space', 'Cyberpunk', 'Memes', 'Platformer', 'PsychologicalHorror', '3D', 'Conspiracy', 'Retro', 'OldSchool', 'CultClassic', 'Competitive', 'Sports', 'GreatSoundtrack']"
244910,Homesick,"28 May, 2015","['77', '1,111']","['77', '1,111']","['14,99']",['Lucky Pause'],1,1,"['Atmospheric', 'Puzzle', 'Exploration', 'First-Person', 'Indie', 'Horror', 'Adventure', 'Mystery', 'WalkingSimulator', 'GreatSoundtrack', 'Singleplayer', 'Short', 'PsychologicalHorror', 'StoryRich']"
962700,Chronicle of Innsmouth: Mountains of Madness,"23 Mar, 2021","['75', '41']","['75', '41']","['17,99']",['PsychoDev'],4,1,"['Adventure', 'Gore', 'Violent', 'Lovecraftian', 'Point&Click']"
418440,Tick Tock Isle,"19 Nov, 2015","['89', '148']","['89', '148']","['0,99']",['Squiddershins'],1,1,"['Adventure', 'Indie', 'Casual', 'TimeTravel', 'Funny', 'PixelGraphics', 'Singleplayer', 'Platformer', '2D']"
1142100,WWE 2K BATTLEGROUNDS,"17 Sep, 2020","['68', '318']",,"['14,99']",['Saber Interactive'],10,1,"['Action', 'Sports', 'Fighting', 'Wrestling', '4PlayerLocal', 'Cartoony', 'Multiplayer']"
508450,NASCAR Heat Evolution,"13 Sep, 2016","['53', '279']",,"['8,19']",['Monster Games'],1,1,"['Racing', 'AutomobileSim', 'Singleplayer', 'Simulation']"
454140,First Person Tennis - The Real Tennis Simulator VR,"11 Apr, 2019","['88', '263']","['88', '263']","['22,99']",['Mikori Games'],10,1,"['Tennis', 'VR', 'Sports', 'Indie', 'Casual', 'Multiplayer', 'eSports', '6DOF', 'ImmersiveSim', 'Simulation', 'First-Person', 'EarlyAccess', 'Action', 'FreetoPlay', 'Singleplayer']"
234940,The 39 Steps,"25 Apr, 2013","['81', '371']","['81', '371']","['3,99']",['The Story Mechanics'],1,2,"['Adventure', 'Indie', 'InteractiveFiction', 'Casual', 'BasedOnANovel', 'Point&Click', 'Narration', 'Singleplayer', 'StoryRich', 'Horror', 'Thriller', 'Touch-Friendly']"
710170,The Broken Seal,"29 Jan, 2018","['89', '150']","['89', '150']","['15,99']",['XAREA'],3,1,"['Action', 'Indie', 'RPG', 'VR', 'VoiceControl', 'OpenWorld']"
632070,The Fidelio Incident,"23 May, 2017","['75', '16', '30']","['78', '748']","['9,99']","['Act 3 Games, LLC']",1,1,"['WalkingSimulator', 'Adventure', 'Indie', 'Singleplayer', 'GreatSoundtrack', 'Exploration', 'First-Person', 'StoryRich', 'Puzzle', 'Mystery', 'Thriller', 'Atmospheric']"
1354300,Club Soccer Director 2021,"6 Aug, 2020","['56', '122']",,[],['Go Play Games Ltd'],10,1,"['Sports', 'Soccer', 'Team-Based', 'eSports', 'Singleplayer', 'Action-Adventure', 'Building', '2D', '3D', 'MultipleEndings', 'ResourceManagement']"
1752610,Give Me More Pills,"7 Nov, 2021","['90', '22']","['90', '22']",,['Minicactus Games'],3,1,"['PixelGraphics', 'Funny', 'Gore', 'Simulation', 'Blood', 'Physics', 'Violent', 'Puzzle', 'Destruction', 'Sandbox', 'Adventure', '2.5D', 'LevelEditor', 'TimeManagement', 'ImmersiveSim', 'Turn-BasedTactics', 'Colorful', 'Automation', 'Logic', 'Singleplayer']"
415610,Red Comrades Save the Galaxy: Reloaded,"18 Feb, 2016","['92', '521']","['92', '521']","['3,99']",['Buka Development'],2,3,"['Adventure', 'Comedy', 'DarkHumor', 'Point&Click', 'HiddenObject', 'Atmospheric', 'Classic', 'Puzzle', '2D', 'Singleplayer', 'TimeTravel', 'ThirdPerson', 'Politics', 'DynamicNarration', 'Surreal', 'Unforgiving', 'Funny', 'Cartoony', 'Conversation', 'Cartoon']"
1033950,Lamentum,"27 Aug, 2021","['88', '17', '30']","['87', '234']","['11,98']",['Obscure Tales'],14,1,"['SurvivalHorror', 'Blood', 'Exploration', 'Action-Adventure', 'Horror', 'Psychedelic', 'PixelGraphics', '2D', 'Action', 'StoryRich', 'Atmospheric', 'Dark', 'PsychologicalHorror', 'Lovecraftian', 'Adventure', 'Gore', 'ChoicesMatter', 'Mystery', 'Psychological', 'Top-Down']"
1200720,Making*Lovers,"3 Apr, 2020","['98', '440']","['98', '440']","['24,99']",['Smee'],2,1,"['Simulation', 'Casual', 'VisualNovel', 'DatingSim', 'Anime', 'Romance', 'StoryRich']"
1232460,Onee Chanbara ORIGIN,"14 Oct, 2020","['87', '16', '30']",,"['49,99']",['Tamsoft'],5,1,"['Action', 'Violent', 'FemaleProtagonist', 'Mature', 'Zombies', 'Anime', '3DFighter', 'ActionRPG', 'Gore', '3D', 'Singleplayer', 'SurvivalHorror', 'HackandSlash', 'Nudity', 'SexualContent']"
1428520,Mech Engineer,"15 Dec, 2020","['75', '20', '30']","['70', '60']",[],['KiberKreker'],2,1,"['Management', 'CharacterCustomization', 'DungeonCrawler', 'Simulation', 'AutoBattler', 'ResourceManagement', 'Strategy', 'Building', 'Indie', 'EarlyAccess', 'RealTimeTactics', 'RTS', 'PixelGraphics', 'Mechs', 'Realistic', 'Stylized', 'Singleplayer', '2.5D', '2D']"
561740,MidBoss,"25 May, 2017","['84', '189']","['84', '189']","['14,99']",['Kitsune Games'],1,3,"['TraditionalRoguelike', 'Roguelike', 'Indie', 'RPG', 'Turn-Based', 'DungeonCrawler', 'ProceduralGeneration', 'PixelGraphics', 'Isometric', 'PermaDeath', 'Singleplayer', '2D', 'Fantasy', 'Strategy', 'Adventure', 'LGBTQ+', 'Turn-BasedStrategy', 'Difficult', 'InventoryManagement', 'Loot']"
289300,Faces of War,"8 Sep, 2006","['58', '12', '30']","['88', '711']","['4,99']",['Best Way'],2,1,"['Strategy', 'WorldWarII', 'Action', 'Simulation', 'RTS', 'Multiplayer', 'War', 'Co-op']"
615700,A Plunge into Darkness,"19 Mar, 2020","['80', '10']","['80', '10']","['4,99']",['Aldorlea'],1,1,"['RPG', 'Dark', 'Indie', 'Adventure', 'CharacterCustomization', 'Demons', 'Strategy', 'Simulation', 'Gore', 'Violent', 'RPGMaker', 'Mystery', 'Exploration', 'Party-BasedRPG', 'Survival', 'JRPG', 'DungeonCrawler', 'Horror', 'MysteryDungeon', 'SurvivalHorror']"
1015480,DrumBeats VR,"30 Jan, 2019","['69', '101']",,"['8,19']","['Marcel Eissens', 'VRROOM Ultimate VR Experiences BV']",1,1,"['Simulation', 'EarlyAccess', 'VR', 'Music', 'Rhythm', 'Singleplayer', 'Arcade', 'Indie']"
371180,Super 3-D Noah's Ark,"1 Jan, 1995","['93', '418']","['93', '418']","['4,99']","['Wisdom Tree, Inc.']",1,3,"['FPS', 'Action', 'Classic', 'FamilyFriendly', 'Singleplayer', 'Retro', 'CultClassic', 'First-Person', 'Shooter', 'ColdWar', 'Difficult', 'PixelGraphics', 'Education', 'AlternateHistory', 'Funny', 'Cute', 'PermaDeath', 'SexualContent', 'Atmospheric', ""1990's""]"
609150,STAR OCEAN™ - THE LAST HOPE -™ 4K & Full HD Remaster,"28 Nov, 2017","['70', '17', '30']","['70', '1,058']","['20,99']","['Square Enix', 'tri-Ace']",6,1,"['RPG', 'Action', 'JRPG', 'Anime', 'Sci-fi', 'Singleplayer', 'GreatSoundtrack', 'StoryRich', 'OpenWorld', 'Space', 'Adventure']"
948770,魔塔2018,"9 Nov, 2018","['86', '125']","['86', '125']","['1,59']",['Yuna Studio'],1,1,"['Strategy', 'Action', 'Adventure', 'Indie', 'Casual', 'Simulation', 'RPG', 'RPGMaker']"
1753050,My Inner Darkness Is A Hot Anime Girl!,"1 Oct, 2021","['100', '18']","['100', '18']","['3,99']",['Sigyaad Team'],1,1,"['RPG', 'Adventure', 'JRPG', '3D', 'Colorful', 'Cute', 'Dark', 'Emotional', 'Horror', 'Psychological', 'SexualContent', 'Turn-BasedCombat', 'Singleplayer', 'Anime']"
750330,Air Hockey,"1 Dec, 2017","['65', '29']",,"['2,99']",['Standby'],1,1,"['Action', 'Indie', 'Casual', 'Sports']"
1375480,Bunny's Flowers,"15 Mar, 2021","['100', '41']","['100', '41']","['6,59']",['zuza'],1,1,"['Cute', 'Logic', 'Sokoban', 'FamilyFriendly', 'Colorful', 'Nature', 'Linear', 'Singleplayer', 'Indie', 'Puzzle', 'Adventure', 'Casual']"
292800,Pajama Sam 3: You Are What You Eat From Your Head To Your Feet,"1 Apr, 2000","['97', '229']","['97', '229']","['6,99']",['Humongous Entertainment'],3,3,"['Adventure', 'Casual', 'Point&Click', 'FamilyFriendly', 'Nostalgia', 'StoryRich']"
914320,Swarm Simulator: Evolution,"25 Feb, 2019","['78', '419']","['78', '419']",[],['Scary Bee LLC'],10,2,"['FreetoPlay', 'Casual', 'Clicker', 'Indie', 'Simulation', 'RPG', 'Idler']"
286750,Zoo Empire,"1 Aug, 2004","['75', '109']","['75', '109']",,['Enlight Software Limited'],1,1,"['Simulation', 'Casual', 'Strategy', 'Management']"
421120,Samorost 3,"24 Mar, 2016","['100', '54', '30']","['95', '2,665']","['19,99']",['Amanita Design'],27,2,"['Point&Click', 'Hand-drawn', 'Relaxing', 'StoryRich', 'Stylized', 'Psychedelic', 'Surreal', '2D', 'Atmospheric', 'Cute', 'Funny', 'Fantasy', 'Puzzle', 'FamilyFriendly', 'Casual', 'Space', 'Mystery', 'Adventure', 'Retro', 'Singleplayer']"
346470,Tennis Elbow 2013,"24 Jan, 2013","['93', '548']","['93', '548']",,['Mana Games'],9,2,"['Tennis', 'Sports', 'Simulation', 'Indie', 'Multiplayer']"
1231950,The Innsmouth Case,"23 Jun, 2020","['72', '44']","['72', '44']",[],['RobotPumpkin Games'],2,2,"['Lovecraftian', 'ChooseYourOwnAdventure', 'MultipleEndings', 'VisualNovel', 'StoryRich', 'Atmospheric', 'Mystery', 'Fantasy', 'Horror', 'Text-Based', 'Indie', 'Adventure', 'Singleplayer', 'Comedy']"
618920,Dungeon Escape VR,"7 Apr, 2017","['84', '152']","['84', '152']","['4,99']",['Silver Machine Studios'],1,1,"['Indie', 'Puzzle', 'VR', 'MysteryDungeon']"
248490,1953 - KGB Unleashed,"20 Sep, 2013","['62', '163']",,,,5,1,"['Adventure', 'Point&Click', 'Indie', 'Horror', 'First-Person', 'Puzzle', 'ColdWar', 'Atmospheric', 'Singleplayer', 'Casual', 'Dark', 'Historical', 'Short', 'Difficult', 'InteractiveFiction', 'Trivia', 'HiddenObject', 'Assassin', 'Zombies', 'StoryRich']"
766280,A Light in the Dark,"15 Jun, 2018","['90', '10', '30']","['94', '1,313']","['14,99']","['CreSpirit', 'Storia', 'Narrator']",3,2,"['Indie', 'Casual', 'VisualNovel', 'Violent', 'Anime', 'Gore', 'StoryRich', 'MultipleEndings', 'GreatSoundtrack', 'Point&Click', 'Crowdfunded', 'ChoicesMatter', 'Kickstarter']"
606980,Potentia,"11 Feb, 2021","['68', '274']",,[],['Wily Pumpkin'],3,1,"['Action', 'Adventure', 'Tactical', 'Shooter', 'Stealth', 'Action-Adventure', 'Atmospheric', 'StoryRich', 'Singleplayer', 'Third-PersonShooter', 'Realistic', 'ThirdPerson', 'Post-apocalyptic', 'Combat', 'Exploration', 'Cinematic', 'Mystery', 'Linear', 'Indie', 'Nature']"
404170,Battle Girls,"6 Jul, 2017","['89', '77']","['89', '77']","['10,79']",['Dharker Studio'],1,1,"['ChooseYourOwnAdventure', 'DatingSim', '2DFighter', 'Casual', 'VisualNovel', 'InteractiveFiction', '2D', 'Fighting', 'Cute', 'Cyberpunk', 'Mechs', 'StoryRich', 'Romance', 'Tanks', 'ChoicesMatter', 'Action', 'Anime', 'Realistic', 'Sci-fi', 'Comedy']"
1366360,HuH?: and the Adventures of something,"14 Aug, 2020","['100', '24']","['100', '24']","['0,79']",['StarSystemStudios'],2,1,"['Action', 'Casual', 'Arcade', 'Platformer', '2DPlatformer', 'ComicBook', 'Cute', 'Comedy', 'StoryRich', 'Adventure', 'Indie', 'Singleplayer']"
1424630,CosmoDreamer,"2 Oct, 2020","['100', '40']","['100', '40']","['6,59']",['あうとさいど'],2,1,"['BulletHell', '2DPlatformer', 'Action', 'Top-DownShooter', 'Tutorial', 'Shooter', '2D', 'CharacterCustomization', 'Cute', 'Top-Down', 'Anime', 'Colorful', 'ScoreAttack', 'Singleplayer', ""Shoot'EmUp"", 'Indie']"
261030,The Walking Dead: Season Two,"17 Dec, 2013","['99', '129', '30']","['95', '19,779']","['14,99']",['Telltale Games'],1,2,"['Zombies', 'Adventure', 'StoryRich', 'Episodic', 'Point&Click', 'Singleplayer', 'FemaleProtagonist', 'Drama', 'Atmospheric', 'ChoicesMatter', 'Horror', 'ChooseYourOwnAdventure', 'ComicBook', 'Emotional', 'Mature', 'Survival', 'Cinematic', 'Post-apocalyptic', 'Action', 'Quick-TimeEvents']"
1684080,Toroom,"17 Jul, 2021","['88', '17', '30']","['87', '57']","['9,99']","['Gagonfe', 'Ulon', 'Rhowsl']",2,1,"['ActionRoguelike', 'Roguelike', 'Difficult', 'Action', 'Roguelite', 'PixelGraphics', 'DungeonCrawler', 'ReplayValue', 'Singleplayer', '2D', 'Atmospheric', 'Loot', 'Shooter', 'BulletHell', 'Top-DownShooter', 'LocalCo-Op', 'Cute', 'Top-Down', 'Co-op', 'TwinStickShooter']"
1540060,Angry Putin,"19 Feb, 2021","['90', '40']","['90', '40']","['0,79']",['Seito Games'],2,1,"['Casual', 'Simulation', '3DFighter', 'LifeSim', 'Platformer', '3DPlatformer', 'Collectathon', 'Exploration', ""Shoot'EmUp"", 'Top-DownShooter', '3D', 'ThirdPerson', 'Building', 'Comedy', 'Funny', 'Memes', 'Survival', 'Singleplayer', 'EarlyAccess', 'Gore']"
1127610,Iris and the Giant,"27 Feb, 2020","['100', '13', '30']","['90', '461']","['14,99']",['Louis Rigaud'],8,3,"['RoguelikeDeckbuilder', 'CardGame', 'CardBattler', 'Roguelike', 'Deckbuilding', 'Turn-Based', 'DungeonCrawler', 'Roguelite', 'Turn-BasedStrategy', 'ReplayValue', 'Strategy', '2D', 'Singleplayer', 'RPG', 'Difficult', 'ChoicesMatter', 'Indie', 'Mouseonly', 'Surreal', 'StoryRich']"
307340,Platypus,"2 Jun, 2004","['94', '255']","['94', '255']","['3,29']",['Anthony Flack'],1,1,"['Action', ""Shoot'EmUp"", 'LocalCo-Op', 'Retro', 'Arcade', 'Co-op']"
623080,planetarian HD,"8 May, 2017","['100', '34', '30']","['98', '1,667']","['9,99']",['VisualArts/Key'],7,1,"['VisualNovel', 'Anime', 'Casual', 'Adventure', 'Drama', 'Robots', 'Simulation', 'Post-apocalyptic', 'StoryRich', 'Cute', 'Singleplayer', 'Nudity', 'SexualContent', 'GreatSoundtrack', 'Sci-fi']"
558110,Odyssey - The Story of Science,"19 Apr, 2017","['75', '177']","['75', '177']","['14,99']",['The Young Socratics'],1,2,"['Adventure', 'Indie', 'Puzzle', 'Physics', 'Education', 'Science', 'Realistic', 'StoryRich']"
1269710,Kainga: Seeds of Civilization,"11 Nov, 2021","['80', '25', '30']","['80', '169']","['16,99']",['Erik Rempen'],1,1,"['CityBuilder', 'Roguelite', 'Indie', 'OldSchool', 'Singleplayer', 'GodGame', 'Stylized', 'ResourceManagement', '2.5D', 'Hand-drawn', 'ProceduralGeneration', 'Strategy', 'Management', 'Isometric', 'Fantasy', 'EarlyAccess', 'Colorful', 'BaseBuilding', 'Roguelike', 'Deckbuilding']"
1202310,Sakura Succubus,"31 Mar, 2020","['72', '22', '30']","['81', '338']","['9,99']",['Winged Cloud'],2,3,"['Casual', 'Simulation', 'SexualContent', 'Nudity', 'Mature', 'Anime', 'VisualNovel', 'Hentai', 'DatingSim', 'PsychologicalHorror', 'Singleplayer']"
370460,Arcana Heart 3 LOVE MAX!!!!!,"29 Sep, 2015","['82', '303']","['82', '303']","['27,99']",['EXAMU Inc.'],2,1,"['Anime', 'Fighting', '2DFighter', 'Action', 'LocalMultiplayer', 'FemaleProtagonist', 'eSports', 'Arcade', 'Cute', 'Competitive', 'Nudity', 'Singleplayer', 'Controller', 'SexualContent', 'Difficult', 'GreatSoundtrack']"
35320,Insane 2,"24 Jan, 2012","['78', '155']","['78', '155']","['11,99']",['Targem Games'],2,1,"['Racing', 'Offroad', 'Action', 'Arcade', 'Multiplayer', 'SplitScreen', 'LocalMultiplayer']"
1339380,Kabukicho Story,"1 Aug, 2020","['82', '40']","['82', '40']","['0,79']",['Mustella Games'],2,1,"['JRPG', 'WalkingSimulator', 'Historical', 'Adventure', 'Romance', 'Conversation', 'PixelGraphics', 'Anime', 'Colorful', 'Mystery', 'Atmospheric', 'Singleplayer', 'Beautiful']"
335190,200% Mixed Juice!,"23 Oct, 2015","['86', '251']","['86', '251']","['5,69']",['Orange_Juice'],1,1,"['RPG', 'Indie', 'Adventure', 'Anime', 'Cute', 'Turn-Based', 'Multiplayer', 'JRPG', 'Singleplayer', 'Casual']"
569610,Distant Space,"20 Dec, 2016","['78', '259']","['78', '259']","['0,79']",['PixelMouse'],1,1,"['Casual', 'Indie', 'Action', 'Adventure', 'Arcade', ""Shoot'EmUp""]"
1690880,Up All Night,"20 Oct, 2021","['100', '11']","['100', '11']","['5,69']",['Fiendish Fiction'],1,3,"['VisualNovel', 'PsychologicalHorror', '2D', 'StoryRich', 'Horror', 'Mystery', 'Thriller', 'SurvivalHorror', 'ChoicesMatter', 'MultipleEndings', 'Crime', 'Investigation', 'Psychological', 'Emotional', 'Noir', 'Atmospheric', 'Vampire', 'Werewolves', 'DarkFantasy', 'InteractiveFiction']"
311340,METAL GEAR SOLID V: GROUND ZEROES,"18 Dec, 2014","['90', '125', '30']","['82', '10,112']","['19,99']",['Konami Digital Entertainment'],8,1,"['Stealth', 'Action', 'Tactical', 'Short', 'Singleplayer', 'ThirdPerson', 'StoryRich', 'Cinematic', 'OpenWorld', 'ReplayValue', 'Atmospheric', 'GreatSoundtrack', 'Adventure', 'Third-PersonShooter', 'Shooter', 'Sandbox', 'Classic', 'ColdWar', 'Dark', 'Multiplayer']"
679230,Tell a Demon,"13 Jul, 2017","['92', '13']","['92', '13']","['9,99']",['Sun Labyrinth LLC'],2,3,"['Indie', 'Adventure', 'Casual', 'VisualNovel', 'FemaleProtagonist', 'ChoicesMatter', 'MultipleEndings', 'Fantasy', 'InteractiveFiction', 'Otome', 'Horror', '2D', 'AlternateHistory', 'Atmospheric', 'LGBTQ+', 'Romance', 'StoryRich', 'Supernatural', 'Lore-Rich', 'Vampire']"
436320,Raw Data,"5 Oct, 2017","['83', '1,979']","['83', '1,979']","['36,99']",['Survios'],1,1,"['VR', 'Action', 'Multiplayer', 'FPS', 'Indie', 'Co-op', 'Strategy', 'Cyberpunk', 'Singleplayer', 'EarlyAccess', 'Shooter', 'Arcade', 'Robots', 'OnlineCo-Op', 'Co-opCampaign', 'PvP', 'Sci-fi', 'Horror', 'Futuristic', 'Atmospheric']"
830820,Jets'n'Guns 2,"24 Jul, 2020","['92', '14', '30']","['93', '934']","['12,99']",['Rake in Grass'],1,1,"['Action', 'Indie', ""Shoot'EmUp"", 'GreatSoundtrack', 'BulletHell', 'SideScroller', 'Colorful', '2D', 'Violent', 'EarlyAccess', 'War', 'Difficult']"
357070,UBERMOSH,"13 Aug, 2015","['94', '17', '30']","['89', '2,297']","['3,90']",['Walter Machado'],1,2,"['Cyberpunk', 'Action', 'PixelGraphics', 'GreatSoundtrack', 'Indie', 'Arcade', 'Fast-Paced', 'FemaleProtagonist', 'Retro', 'Isometric', 'BulletHell', 'TwinStickShooter', 'ProceduralGeneration', 'Sci-fi', 'Difficult', 'Top-Down', 'CultClassic', 'Casual', 'Singleplayer', 'Top-DownShooter']"
608120,AFTERBURN,"11 Dec, 2019","['88', '234']","['88', '234']","['9,99']",['MorfeoDev'],1,1,"['Flight', 'Third-PersonShooter', 'Jet', 'ProceduralGeneration', ""Shoot'EmUp"", 'ScoreAttack', 'Military', 'Difficult', 'Shooter', 'ThirdPerson', 'Arcade', 'Simulation', 'Sci-fi', 'Futuristic', 'Destruction', 'Colorful', 'Minimalist', 'Action', 'Retro', 'Singleplayer']"
1694430,Dynamic Dungeons Editor,"31 Oct, 2021",[],,"['24,99']",['Dynamic Dungeons'],1,2,"['RPG', 'Software', 'Utilities', 'Top-Down', 'Fantasy', 'Animation&Modeling', 'Tabletop', 'BoardGame', 'MysteryDungeon', 'ChooseYourOwnAdventure', 'EarlyAccess', 'FamilyFriendly', 'LocalMultiplayer', '3D', 'Gaming']"
946650,Streets of Red : Devil's Dare Deluxe,"22 Feb, 2019","['79', '115']","['79', '115']","['9,99']","['Secret Base', 'Ratloop Asia']",8,3,"['Indie', 'Action', ""Beat'emup"", 'Retro', 'Arcade', '4PlayerLocal', '2D', 'Co-op', 'HackandSlash', 'Zombies', 'LocalCo-Op', 'SideScroller', 'GreatSoundtrack', 'Funny', 'ReplayValue', 'Controller', 'LocalMultiplayer', 'RPG', 'Roguelite', 'Adventure']"
300400,Unpossible,"3 Jul, 2015","['84', '113']","['84', '113']","['2,99']","['Acceleroto, Inc.']",1,3,"['Racing', 'Fast-Paced', 'Arcade', 'Indie', 'Casual', 'Action', 'Singleplayer', 'Futuristic', 'Runner', 'ProceduralGeneration', 'GreatSoundtrack', 'Short', 'Difficult', 'Stylized', 'First-Person', 'FamilyFriendly', 'Controller', 'Flight', 'Dark', 'Sci-fi']"
441280,Pharaoh Rebirth+,"17 Mar, 2016","['91', '254']","['91', '254']","['9,99']","['KROBON station', 'Vaka Game Magazine']",2,1,"['Action', 'Adventure', 'Indie', 'Metroidvania', 'Platformer', 'PixelGraphics', 'Singleplayer', '2D', 'GreatSoundtrack', 'SideScroller']"
10680,Aliens vs. Predator™,"16 Feb, 2010","['91', '142', '30']","['89', '10,869']","['14,99']",['Rebellion'],6,1,"['Action', 'FPS', 'Aliens', 'Sci-fi', 'Multiplayer', 'Horror', 'Shooter', 'Singleplayer', 'First-Person', 'Gore', 'Stealth', 'Atmospheric', 'Survival', 'Co-op', 'Blood', 'SurvivalHorror', 'Hunting', 'Adventure', 'OnlineCo-Op', 'Strategy']"
536690,AENTITY,"14 Apr, 2018","['70', '40']","['70', '40']","['9,99']",['ARQUOIA'],1,1,"['Philosophical', 'Surreal', 'Relaxing', 'Psychedelic', 'Nonlinear', 'Colorful', 'Experience', 'Mystery', 'Experimental', 'Stylized', 'Atmospheric', 'Design&Illustration', 'Utilities', 'Software', 'Animation&Modeling']"
802490,Fabulous - Angela's Wedding Disaster,"30 Apr, 2018","['79', '49']","['79', '49']","['9,99']",['GameHouse'],15,1,"['Casual', 'Adventure', 'Strategy', 'TimeManagement']"
1460050,Adventure Bit,"11 Jan, 2021","['100', '21']","['100', '21']","['1,59']",['SEEP'],3,1,"['Action', 'Puzzle', 'Platformer', '2DPlatformer', '2D', 'Minimalist', '1980s', 'OldSchool', 'Retro', 'Linear', 'Co-op', 'LocalCo-Op', 'Singleplayer', 'Multiplayer', 'Indie', 'Adventure', 'Co-opCampaign', 'PixelGraphics', 'Arcade', 'LocalMultiplayer']"
22350,BRINK,"9 May, 2011","['64', '42', '30']",,[],['Splash Damage'],5,1,"['FPS', 'Action', 'Multiplayer', 'Parkour', 'Shooter', 'CharacterCustomization', 'FreetoPlay', 'Class-Based', 'Co-op', 'Singleplayer', 'First-Person', 'GunCustomization', 'Team-Based', 'OnlineCo-Op', 'Sci-fi', 'Tactical', 'Atmospheric', 'Adventure', 'OpenWorld', 'Casual']"
39190,Dungeon Siege,"5 Apr, 2002","['75', '36', '30']","['79', '2,641']","['6,99']",['Gas Powered Games'],6,1,"['RPG', 'Fantasy', 'ActionRPG', 'Party-BasedRPG', 'Classic', 'HackandSlash', 'Adventure', 'Singleplayer', 'DungeonCrawler', 'Isometric', 'Loot', 'Multiplayer', 'Co-op', 'Action', 'Real-TimewithPause', 'OpenWorld', 'GreatSoundtrack', 'CharacterCustomization']"
861250,Cyber Shadow,"26 Jan, 2021","['92', '25', '30']","['83', '745']","['19,99']","['Aarne ""MekaSkull"" Hunziker']",11,3,"['Ninja', 'Retro', 'PixelGraphics', '2D', 'Platformer', 'Anime', 'Metroidvania', 'Cyberpunk', 'Action', 'Indie', 'Difficult', 'SideScroller', 'Singleplayer', 'Adventure', '2DPlatformer', 'Arcade', 'Roguelike', 'Sci-fi', 'Post-apocalyptic', 'GreatSoundtrack']"
890570,Almost Alive,"17 Jul, 2018","['77', '179']","['77', '179']","['9,99']",['Emir Cerimovic'],1,1,"['RPG', 'Adventure', 'Action', 'Indie', 'EarlyAccess', 'Strategy', 'Post-apocalyptic', 'Gore', 'Violent']"
1436810,The Door in the Basement,"21 Apr, 2021","['89', '57']","['89', '57']","['8,99']",['Aegon Games Ltd'],1,1,"['Horror', 'Atmospheric', 'Dark', 'Exploration', 'PsychologicalHorror', 'PixelGraphics', 'Mystery', 'Underground', 'Adventure', 'Survival', 'Supernatural', 'Indie', 'Singleplayer', 'First-Person', 'Surreal', 'SurvivalHorror', 'WalkingSimulator', 'Psychological', 'Controller', '3D']"
408640,Code of Princess,"14 Apr, 2016","['55', '240']",,"['14,99']",['Studio Saizensen'],2,1,"['Action', 'RPG', 'Adventure', 'Anime', ""Beat'emup"", 'FemaleProtagonist', 'Nudity', 'ActionRPG', 'JRPG', '2D', 'SideScroller']"
